text,label
"Dizer que parece piada é fácil! 
Eu Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/QvAkRmZscJ",0.0
Dizer uma frase idiota de efeito e não refutar nada só prova o quanto voce é alienada! https://t.co/Pq5xwJyFEU,0.0
"'DIZ IMPRENSA' 
Sério, isso já passou dos limites. Vocês têm noção do quão ridícula é essa perseguição a alguém qu _ https://t.co/pcLHJitGaw",0.0
"'Diz produtora IRANIANA'. Não pode ser séria essa notícia... 
Certeza q p essa mulher, jogar um Boeing contra um p _ https://t.co/TOy463lsYd",0.0
Diz q é negra só pra reclamar de racismo pfff,1.0
"@dnoticiaspt 
+1 'tolerante' arrogante que se julga superior aos 'labregos'.
O teu sistema tem os dias contados. Ag _ https://t.co/Aq1zGqBFIr",0.0
@DNPSP A minha vida aqui é um gozo caralho não é juiz sou um cabrão vamos a Zulmira pai que Sérgio e Angola não existe lei voz minha prova?,0.0
"@dntwit 
Saloios = tacanhos, ignaros, parolos
Que ofensa racista contra o povo a norte de Lisboa! Mas quem pode, pode... faltar ao respeito.",1.0
@DoctorVonJay Já tive que mandar calar uns 2 ou 3. Parto sempre do princípio que são daqueles 'adeptos' que só vão 1x por ano e desculpo,0.0
"Doei $100 pra ajudar os refugiados da Síria
Normalmente não falo sobre isso, mas a brincadeirinha good vibes do Google de hoje fez perceber+",0.0
"Do Facebook de um deputado do #PS. De facto 'quem se mete com o PS leva'. Tolerantes no seu melhor!
@psocialista _ https://t.co/8A73EOnd7g",0.0
"Dois erros: 
Primeira vítima fatal da Lava-Jato foi Teori.
Operação Lava-Jato não é palhaçada. https://t.co/3tDrP1bqvM",0.0
"Dois representantes do meu Top3 à conversa.
Boa maneira de aquecer antes de escrever o meu novo set https://t.co/S8rnuv5ldt",0.0
DOMINGÃO É CERVEJÃO CHURRASCÃO FAUSTÃO ORAÇÃO MASTURBAÇÃO E DEPRESSÃO #JOAQUINRESPONDE https://t.co/PBG4dPILD0,1.0
DOMINGO DE MANHÃ DE CARNAVAL: PAUSA NA PUTARIA E ÁLCOOL PARA IR NA IGREJA AGRADECER PAPAI DO CÉU. AMÉM. #PAZ,0.0
"DOMINGO 19:32
ESCONDE O REVOLVER
PAGA AS PROSTITUTA
TIRA O FILME PORNÔ
COLOCAR NA REDE VIDA
CHÁ DE BOLDO
DECLARO ENCERRADO
O FINAL DE SEMANA",1.0
"DOMINGO 21:03
LIMPAR CHURRASQUERA
GUARDA O REVOLVER
PAGA AS PROSTITUTA
TIRA DO SEXY HOT
BOTAR NA REDE VIDA
ESTA ENCERRADO
O FINAL DE SEMANA",0.0
domingo....tenho que fazer meu próprio café....a folgada da empregada não veio VIDA INJUSTA,0.0
"Dona Marisa morre: perseguição do Moro junto com a Globo
Apoiadores do Bolsonaro dão suas opiniões: discurso de ód _ https://t.co/mM9PYVTi2d",0.0
78% dos Holandeses nativos pensa que a integração falhou devido ao islão e à imigração. https://t.co/wxDNpGoGjF,0.0
"90% dos pais não sabem que suas crianças e adolescentes assistem youtuber gay teen doutrinando os filhos (Luba, etc _ https://t.co/0TLTgw71Sy",1.0
"72% dos refugiados que vieram aos EUA (3/2 à 11/2) durante o IMPED. LEGAL são de 7 países: SÍRIA, IRAQUE, SOMÁLIA, _ https://t.co/4PsneMNlo0",0.0
Dossiê: Sapatão é revolução! Existências e resistências das lesbianidades nas encruzilhadas subalternas. Até 26/03 https://t.co/Eop3huyhag,0.0
"Download de cabelo afro pra the sims 4 = pra ilustrar a guria coloca um monte de sim branco e loiro.
MIGA..
QUE QUE CUSTA..?",0.0
dps d ontem eu pensei assim q so qro uma sapatao p chamar d meu camiaozino de amor,1.0
@drduarte1974 @alexandregarcia aparentemente vc tem mta necessidade de vir falar isso pra mim e agora ja falou pode parar né,0.0
@drduarte1974 @alexandregarcia vc passou aqui num tweet q nem falava disso pra se vangloriar da morte de uma senhor _ https://t.co/RXgr433CRj,0.0
"@drunksadlou @girlslkgirls Meu Deus, lá é o próprio vale das sapatão",0.0
"@dsbranquinho 
Por isso mesmo é urgente #ReconquistarLisboa! https://t.co/YT0MyBcQkx",0.0
"DT (((Ana Gomes, MEP))): RT Maka Angola: Bento Kangamba Não Tem Juízo https://t.co/IT7BknsvtIhttps://t.co/5UK5X6w8JX",0.0
"Duas evidências! Consequência: volta para tua casa, faz boa viagem!
#ImigraçãoInvasora #Islão
@realDonaldTrump https://t.co/WYmvIUCiM5",0.0
"Duda é muito burra , veio pra formatura e esqueceu do documento Dela , a mulher barrou ela  , KKKKKKKKKKKK",0.0
Dudu Barbosa feia ou bonita? —_ bixa gorda https://t.co/8u2l5O3dDe,1.0
Dureza viu... o Brasil não está no limbo à toa... https://t.co/fOucvO3rfl,0.0
"Dúvida pública de 3,65 TRILHÕES! 
Tranquilo gente, é 'público', ou seja, não é de ninguém! 
Estado grande é bom s _ https://t.co/aeA5cHanX5",0.0
1 dúvida: quem tem preguiça vai pro inferno ou eles buscam em casa?,0.0
eae seus esquerdopata vão sair pra gastar capital com o que hj?,0.0
eae seus vagabundo mamador de teta da dilma,1.0
e a esquerda nao para de tentar dominar o mundo https://t.co/2hJ2F35nvH,0.0
"E a extrema-esquerda, que continua a exterminar e a escravizar os seus povos, é o que? A suma santidade? 
Que... https://t.co/Qg1GtSoXhX",1.0
E agora Ancelmo Goes (O Globo). Vai ou não ter Bolsonaro na Hebraica? https://t.co/wvnO69NgjM,0.0
"E agora, o @sosracismo não diz nada?
Basta! Urge um apoio às políticas defendidas pelo PNR para que isto acabe.
https://t.co/Ho18zPv2f4",0.0
"E aí, bando de feministas que ficam falando aos quatro ventos que não podemos ser 'islamofóbicos' porque o Islão... https://t.co/ddpDjygNgu",0.0
"E a imprensa brasileira deu a mesma ênfase que no caso dos presídios. 
Não, péra... https://t.co/Oag1PmiyXR",0.0
"E ainda tem umas 4 ou 5 tatoo 
VAMO CASAR?",0.0
"eaí que o temer quer cortes pro salário mínimo, na educação e acabar com o SUS? bagulho é tirar a dilma porra #ForaPT",0.0
E a mina da foto com cara de idiota??!!??? Ahahahahahaha!!!!!! https://t.co/YQoz4oItqY,1.0
"E a Nicole Kidman que se transforma numa foca quando bate palmas?
#Oscars https://t.co/Za3YXnTFWu",0.0
"e argumento, tem? https://t.co/4yLvG6wsqh",0.0
E a seguir quer provar que o Islão e compatível com estes valores. Enfim. https://t.co/6u01dU02zR,1.0
E as indiretas pra Grazi nao param... http://t.co/HLEWqoe9cD,0.0
"É assim que se faz.....E vamos fazer a mesma ação no Brasil... Comecem compartilhando, deixando sua insatisfação... https://t.co/y97XRU3EEr",0.0
É a turma da problematização que vê preconceito em tudo pra pautar nos movimentos. São doentes mentais de esquerda. https://t.co/V84kk0CUm1,1.0
"E a última só pra não passar em branco, em Libertadores time bom de pênalti faz diferença, Flamengo está aquém.",0.0
"É 'caminhão que atropela' e outras abobrinhas que a mídia solta... mídia suja, comprada, sem credibilidade nenhuma! https://t.co/5fLrJ7k0yt",1.0
"É Carnaval, ninguém leva a mal! @_CDSPP  
Quem é Paulo Núncio? https://t.co/PHTC4bOzZi",0.0
"É claro, afinal ela está acima do bem e do mal! Até pq quem nunca vistoriou obra em apartamentos de terceiros?? https://t.co/AimO1ysfCx",0.0
"#Ecofin aprova processo de sanções a #Portugal e #Espanha
https://t.co/YljcKSFmVU#RenovarPortugal #PNR",0.0
"é como diz o ditado
a liberdade canta pra quem o pt espanta https://t.co/pwZUQ9Tg7g",1.0
"é como eu sempre digo, só tem 3 opções pro brasil ir pra frente 
é só escolher",0.0
E continuou os 8 anos dando pro cara. Isso se chama otária! https://t.co/4kFCMXJCSJ,1.0
e daí? pelo menos eles não são do PT https://t.co/q9zwIpb2r2,0.0
edai que o ministério do temer não tem mulheres nem negros??? eles não fizeram por merecer ue,0.0
edai que o trump nao gosta de latino?? ngm é obrigado a gostar de alguém nao,0.0
"E depois reclamam da 'solidão da mulher negra', sendo chata assim quero ver quem que namora esse traste https://t.co/dYZMUifyvL",1.0
"É de se esperar que um povo q não aceita um cão pela sua cor não abra as portas aos refugiados 
Isso da nojo",0.0
é desmascarado e vem com ironia  hahahaha https://t.co/oBqaRTKmYl,0.0
@editoraboitempo problema com o site? Não estou conseguindo acessar =/,0.0
"EDITORA CENTRAL GOSPEL : Famílias em Perigo – O que todos devem saber sobre Ideologia de Gênero
Por Marisa Lobo... https://t.co/ILBxWmf61V",0.0
@EditoraHumanas @caiocoimbra @catracalivre e ainda chamou os amigo bicha da catracadaportras pra ajuda-lo,0.0
@editorahumanas  chorando de rir aqui,0.0
@editorahumanas deixou sair o filho o feminismo nao ajuda mais... SO AJUDA pra praticar o aborto...depois q ja te _ https://t.co/r7yyJ77Imb,1.0
@editorahumanas feliz dia para as mulheres que sorriem !! https://t.co/KpZplmQk3A,0.0
@editorahumanas @MBLivre É ESSE CACHORRO AQUI https://t.co/THHVv4Rh5h,0.0
@editorahumanas na sexta feira https://t.co/zYxuFakWnR,0.0
"@editorahumanas os movimentos estão cada dia mais retardados mentais, não aguento mais editora",1.0
"@editorahumanas Por enquanto...acho que NADA !
Não é agenda da esquerda falar mal do islã, mesmo com as atrocidades _ https://t.co/WxQlrRzfCZ",0.0
@editorahumanas quem é essa doida aí? uma feminista?,1.0
"@editorahumanas velho, querem censurar o melhor conteúdo humor político da direita?? Vai se foder OAB-SP",1.0
"@edmilsonpapo10 @elpais_brasil 
Segundo os esquerdopatas, vender o país pra China não tem problema. 
Mas se os EUA comprar é imperialismo.",0.0
"@edmilsonpapo10 @RachelSherazade Comandante Edmilson, o senhor já pode ir descansar! Missão cumprida!!!",0.0
"@edmilsonpapo10 @reinaldoazevedo 
Reinaldo Azevedo morreu quando mandou Sergio Moro ir 'catar coquinho'.
https://t.co/BZvFDjFGtL",0.0
Eduardo Lourenço: “O islão sente a nossa fraqueza” https://t.co/fSDG7p2wjh,0.0
"Educação eu tenho
O que não tenho é paciência. —_ drinking Coca-Cola Angola",0.0
"#Educação gratuita para todos e liberdade de escolha
https://t.co/sqvH4JUdkz#RenovarPortugal #PNR #Escolas https://t.co/webnk2Dbcx",0.0
@edvaldocmelo Obrigado pelo reconhecimento. Faremos o nosso melhor.,0.0
E ela é sapatão,1.0
"E ele é a cara do meu querido amigoo ex-patrão @djbuts RT @lenabahirah Um dos melhores escritores do país, Fabrício @Carpinejar no Jô! =)",0.0
"É elogiável algumas ações do @atletico : moradores de ruas no estádio, ações com refugiados e crianças..Pq não por esse tema em pauta?",0.0
"É espantosa a total falta de nível dos comentários de certos jovens da esquerda caviar.
Apenas se safam aqueles que têm algum humor.",0.0
"E este livro existe a muito tempo, vejam como eles escolhem a dedo ,material para desconstruir a identidade e a... https://t.co/18FI44ei7D",0.0
e eu odeio gente chique #iDontUseShoes http://t.co/fGhCrHD24x,1.0
e eu q respondi meu primo como se fosse meu aniversario? 'feliz dia da mulher clarinha' 'brigadaa tudo em dobro' (????) kk cuidado c a burra,1.0
"E eu que só vi agora o fato que o CeeLo Green levou ontem aos Grammys?!
Que bonita homenagem que ele fez https://t.co/uR85Cy99sb",0.0
e foi criado um novo termo 'nudez intelectual'....a mesma que acontece quando voce ta cagando pelado antes do banho _ https://t.co/nKenb2q48v,0.0
Egípcio tenta entrar no Louvre com uma naifa - Terrorista. Canadiano de olhos azuis dispara sobre 40 pessoas numa mesquita - Lobo Solitário.,1.0
@Egocentricpapi o mundo não só em Angola mesmo ou Luanda,1.0
"É gorda e feia, por isso é oferecida, se fosse gata... —_ brigada amorrr, amei receber isso https://t.co/n6APtwOkF7",1.0
EH DIA DA MULHER Q BURRA NEM LEMBREI,0.0
Ei amigo ! Vai tomar no cú !,1.0
"Ei @ForbesBR , que tal contratar a @carolcimenti pro time de vocês? O que é ruim sempre pode virar uma grande merda! https://t.co/ucsKl3Z4YN",0.0
"@eikebatista Canhão com retorno? Não fale isso pro Felipe Melo, vai que ele se anima... Boa noite! #medofeelings",0.0
"É imperioso acabar com o terrorismo incendiário e com as negociatas à volta dos incêndios! 
https://t.co/RHfbNQBXRQhttps://t.co/ivv2gB42oI",0.0
É impressionante como todo justiceiro social é podre... https://t.co/olfmLxhxIh,0.0
eis aqui a pessoa mais FEIA do facebook PQP http://t.co/UJARxVeNkE,1.0
E isso independe do político,0.0
Ei @Vivoemrede o @pagapaulo funcionário de vcs fez comentários homofóbico nessa rede social. Gostaria de saber o po _ https://t.co/4HBJ1cVAyC,0.0
"É já amanhã! Não falte!
https://t.co/2d5qSxR5Lshttps://t.co/kunLk6HNaf",0.0
"É já amanhã que estreamos o 'Overdose de Tourete' no Casino da Figueira.
Só arrancamos depois do FCP-SCP.
Bilhetes _ https://t.co/lXFcaKEFV2",0.0
"Ela é primeira dama e tem  direito de orar o que quiser.O problema é o CRISTIANISMO,NÉ? https://t.co/oKeqGNWc60",0.0
".... ela é top, capa de revista http://t.co/CCQsybQwdS",0.0
"ela fica de cu doce falando q eh gorda e feia, ela eh linda e magra, nn adianta eu falar kkkkk, tive q postar https://t.co/p5ldIs1qd9",0.0
@ElaineRufo @draguz @sansquer @denisrmonteiro OPA puta desculpa burra pra passar a mão na cabeça de mulher errada,1.0
"ela me machuca discutindo sobre roupa,eu não dou NENHUM desgosto a ela mas a gente mora num inferno de quintura ela quer que eu use burca?",1.0
É lamentável que o Standvirtual queira passar a ideia que um sensor de movimento é suficiente para evitar que uma mulher bata com um carro,1.0
@Eldergm_ @zecamaroto mas quem disse q ia desperdiçar? Falei sobre ir primeiro e não qual vc escolheria única apenas,0.0
"Ele ataca imigração ILEGAL, seus idiotas!
E qual o motivo das aspas no mérito? É ótima ideia! Vcs contratam funcio _ https://t.co/BL9xpbx1Hn",1.0
É legal pra um presidente 'grampear' uma corrida presidencial antes de uma eleição? Negado pelos tribunais hoje mai _ https://t.co/UUHy8AMFcr,0.0
Elemento agride animais durante tentativa de furto em Pato Branco... https://t.co/tzSeykFd9Z,0.0
"ELE NÃO PRECISA DE SOLUÇÃO, PRECISA SER ACEITO.
HOMOFOBIA: ATÉ QUANDO? https://t.co/f8BaQzVtN8",1.0
"ELE NUNCA VAI VOLTAR DESSE JEITO...
VEM METEORO! https://t.co/7U0zOCm0u8",0.0
"Eles fizeram a marcha deles, nós temos o direito de nos expressarmos também. Dia do #orgulhohetero JÁ!",1.0
'Eles que praticam o Islao',1.0
"Eles revelam-se. Faltam-lhes argumentos e faltas-lhe nível. Agressividade e ofensa é o seu registo,
@psocialista https://t.co/ZhENzssM7I",1.0
"Elettra fica puta pq Alex se afastou, mais n faz nada pra mudar a situação. Nunca vi mulher mais burra. Sofrendo atoa #vipdirecto",0.0
"Eliseu,#colinho e Pizzi: já captei a vossa atenção?
Óptimo.
'Overdose de Tourette' esta 5a, 6a e Sábado em Viseu, P _ https://t.co/u5lw76YbQP",0.0
ELIZA SAMUDIO PODE SAIR VC GANHOU O PIQUE ESCONDE,1.0
@elmalditocabron @tlmota é a Esquerda que faz a pauta do feminismo!,1.0
"E mais: odeia o Bolsonaro?
Então fala ai dos projeto dele q tu discorda e porquê.Vamos ver sua inteligencia,nível d _ https://t.co/r1mH16f0GS",0.0
"E MAIS:
* SEM DILMA
* SEM 7X1
* PRIMEIRA DAMA GOSTOSA https://t.co/pKiZtuHpdD",0.0
"Em Amstedã, prefeito também é muçulmano.
Ao contrário de Londres, já fez críticas aos refugiados que não adaptam as _ https://t.co/HfY84YSwji",1.0
Em Angola brinca-se de fazer musica.Problema não esta nos musicos mais ao povo que so consome lixo.,1.0
"Em breve no Brasil...com a aprovação da PL do imigrante proposta pelo motorista do Mariguella, @Aloysio_Nunes Nunes https://t.co/tdZ5jZ3O7C",0.0
"1 em cada 3 mulheres no mundo sofreu violência física e/ou sexual, majoritariamente por um parceiro íntimo https://t.co/yeYnBFJksw",0.0
"Em campo de novo, pode vir, tem vitória
A maioria é o povo, só quer fazer o bem
Nego faz refém, os branco que aqui tem",0.0
"É mesmo?? Caramba, achava que qdo um processo deles chegasse ao STF eles o abandonassem... #FolhaFakeNews https://t.co/nqOiwJ70dw",0.0
"É mesmo, o Lula tá com 70%, 70% de chance de ser preso ainda esse mês https://t.co/SfXi9oHbVo",0.0
E metendo a vara nela a distância chega a ser negativa de tão perto. Pense nisso https://t.co/hFreY2Quc6,1.0
"Em evento no Palácio do Planalto em homenagem ao Dia Internacional da Mulher, o presidente Michel Temer cometeu... https://t.co/8JjG2vRO2e",0.0
"Em 2008 fui voluntária em SC por 30 dias,para atender as vítimas do desabamento do #MorroDoBaú em #Ilhota .Achei... https://t.co/7ZBmlZ7x8m",0.0
em glee quando cantaram run the world e eu babei pela heather Morris nitidamente como eu nao sabia que eu era sapatao gente eu tombei,0.0
'Emirados Árabes querem ir a Marte e construir uma 'Dubai' lá até 2117'  -UOL  Por que não usam essa grana para ajudar os refugiados irmãos?,1.0
"Em meio a escândalos de corrupção e nepotismo, o presidente de Angola anunciou que não tentará reeleição em 2017.... https://t.co/MnLXSQS3vg",1.0
#EMN é verdade que o Carlos Costa decidiu dar uma nova oportunidade ao Ricardo Salgado depois de consultar a Maria Helena?,0.0
"Em nome da tolerância tudo desculpam, mesmo que as vítimas sejam do seu próprio povo. https://t.co/8BShPSFEeK",0.0
"45.000 empregos em construção e indústria na Costa do Golfo dos EUA. Investimento de $20 bilhões. América, estamos ganhando novamente!",0.0
Em qual vc ia primeiro?! https://t.co/NdaHzo4eSJ,1.0
"É mta falta de uma louça, de umas roupas pra passar, de um chão de banheiro pra esfregar um pano https://t.co/VTif2nyuNo",1.0
É muito patético os democratas ainda não terem aprovado toda minha equipe. https://t.co/MrIeSIUNme,0.0
E na @CNN NOTÍCIAS FALSAS Bernie Sanders foi tirado do ar ao descrevê-los com o termo notícias falsas. Alegaram dif _ https://t.co/sKXd4lU8jo,0.0
é... não deu http://t.co/U3W6dbL51q,0.0
"Encerrar livre circulação da UE não deve reduzir migração ao R.Unido
https://t.co/JTESEFZ4gB #Refugiados #Imigração _ https://t.co/hoAUMlZ2yg",0.0
"Enciclopédia @homemdeverdade : Futebol = hora sagrada, churrasco, cerveja gelada, não gosta vaza! fêmeas no shopping !",0.0
encontrar os infiltrados no próprio FBI. Informação confidencial que pode ter um efeito devastador nos EUA é entregue a mídia. ACHE-OS AGORA,0.0
"#Encontro a feminista se droga, bebê até cair e sai com um cara q conheceu há 2 min, usuário de droga, e depois quer reclamar de assedio...",1.0
"e nem precisa ser macho pra postar/pensar dessa forma, tem muita mulher assim também *ache a burra*",1.0
E nesse dia da mulher confirmei o que eu já acreditava : TODA GENERALIZAÇÃO É BURRA !,1.0
"Enfia os 7 dedo no cu, argentinos fdps",1.0
"Enfim, colocando as coisas nos seus devidos lugares. https://t.co/oOCRy7Nr03",0.0
"Engraçado q se uma mulher não concorda com oq a maioria acha que é 'certo', as outras mulheres caem matando, chamando de burra, retardada...",0.0
"engraçado que eu percebo que qt + bonita a menina for
+ ela se acha feia/gorda
e quanto + feia
+ se acha 
pq meol deols",0.0
Enquanto as mulheres falavam sobre a campanha 'Carnaval sem preconceito' e distribuíam material de divulgação em... https://t.co/bVTun7Gfrs,0.0
Enquanto isso no senado.... https://t.co/l2SZVJ7le2,0.0
"Enquanto não prenderem o contabilista d Salgado, o motorista d Sócrates e o porteiro do Banco de Portugal, a Justiça não terá credibilidade.",0.0
"Enquanto nos EUA Casey Affleck se juntava a Johnny Depp, Marlon Brando e ao resto da trupe de agressores... https://t.co/gpPrwz3eYh",0.0
"Então, desta vez a esquerda não realça a sabedoria de Eduardo Lourenço?
https://t.co/JKcrwzeYoz",0.0
Então é Natal https://t.co/yuoIhHn8Fz,0.0
então eu tento fazer minha parte pra não ser um homem branco babaca que não olha só pro meu umbigo,1.0
"Então, o socialismo produz refugiados. O socialismo não falha. https://t.co/E7iM31S3CJ",1.0
Então quer dizer que PM mata e juiz reage? Que mídia porca... https://t.co/T3rMagzuZA,1.0
"Entenderam porque essa PRESIDENTA deveria ser CASSADA????Vivíamos no conto do vigário. A mentirosa compulsiva,... https://t.co/TtjTxqbjR3",1.0
ent fufas e pretos quem mais adormeceu?,1.0
entre crivella e freixo eu prefiro o bolsonitro,0.0
"Entre os 'perdoados' está o sacerdote italiano Mauro Inzoli, que recebeu a clemência do Papa e foi mais tarde... https://t.co/3XyG3OMAD5",0.0
Entrevista. Catarina Kinnvall: “É similar a forma como o islão radical e a extrema-direita mobilizam”: https://t.co/Mu7XsVMO5i,0.0
Entrevista com a @editorahumanas sobre a censura da OAB-SP! https://t.co/9xdr4TCI0R,0.0
E o artigo 226 da Constituição?? ABSURDO!! Estão ATROPELANDO A CONSTITUIÇÃO FEDERAL! https://t.co/Mxj6JUu9fi,0.0
"E o bacana é que a BBC apóia essa galera entrar indiscriminadamente nos EUA. Top, né? https://t.co/EPFRbE010f",1.0
"E o caviar PC Siqueira querendo pagar de sem-teto, é mole? https://t.co/Y6GGoH3RW9",0.0
E o chamado Cãomor junto com uma repórter cara de sono... rs. Mto legal! http://twitpic.com/23v73c,0.0
E o custo (sobretudo social) da invasão imigrante? Isso não interessa? https://t.co/Nruafrq4mB,0.0
"E o detalhe, é que eu odeio a professora da aula de hoje! Puta mulher chata e burra",1.0
"E o futebol feminino eim?
Alguém foi em algum jogo depois da olimpíada pra dar apoio ou vão esperar 2020 pra reclamar dá falta de incentivo?",0.0
É O ISLÃO A CAIXA DE PANDORA DA CIVILIZAÇÃO? – Impulsos para uma discussão honesta sobre o Islão https://t.co/lS4uHf9tl9,0.0
22:00 e o @jairbolsonaro tá como agora? https://t.co/6iaCmFSfLZ,0.0
E o @JornalOGlobo se supera mais uma vez no quesito capa mais CANALHA do ano... https://t.co/nkFmmOt23q,1.0
"E o @Justiceiro_Sujo do @g1 foi @Desesquerdizada ao vivo pelo @arielmarlin.
Chega desse discurso pra dar uma vida _ https://t.co/DWlUKGe26m",0.0
e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,1.0
É o negro a cada ano quebrando um novo tabu.,0.0
"E o pior é que esse merda nem tomou posse ainda! Imagine quando tomar... 
@MCrivella ABANDONOU o Rio!! VERGONHA!! https://t.co/Q3U5kTZ5Wm",1.0
"E o sacrifício de tantas famílias, empresas, desempregados, forçados à emigração, etc.?
Cortar nos privilégios dos _ https://t.co/uygbgcnL7n",0.0
E os amarelos? E os gordos? E os trans?? Isso é discriminação!! Vamos colocar todos lá dentro!! https://t.co/FHaRPeS0oG,0.0
"E os nazistas não eram os únicos, não. Tivemos personagens preconceituosos no Brasil. Pessoas públicas que delataram judeus refugiados...",0.0
E os países acolhendo refugiados. Tem que gastar dinheiro ajudando essa gente lá no seu país. Infelizmente essa gen _ https://t.co/C8jiZEEIfV,1.0
"E os socialistas, parva? 'Catarina Kinnvall: “É similar a forma como o islão radical e a extrema-direita mobilizam”: https://t.co/g3D84EGKja",0.0
E O VENCEDOR É ....... http://t.co/7tuExifE,0.0
E parar de chantagem! https://t.co/Ltxio8iqL5,0.0
"E pensar que defendi essa moça.Coitado do cerrado que foi falsamente acusada por ela.E os estragos morais, quem... https://t.co/0n64shwDcZ",0.0
É por isso que esse país está da forma que está ...e isso pq a USP é uma das melhores universidades . Tem gente que _ https://t.co/06EPcW7wqB,0.0
é por isto q adoro fufas  https://t.co/BdGYXdnW10,0.0
"É, POR QUÊ? RT @Patriciakataki    Vc me deixou..! pq??",0.0
"E porque hoje é quinta-feira, a RTP decidiu entrevistar o Cavaco. Serviço público seria, pelo menos, respeitarem a memória de Zeca Afonso...",0.0
é pra desenha????? https://t.co/Zmkh5pomuV,0.0
É pra isso que eu pago imposto! https://t.co/aapkuUZyGQ,0.0
"E pra melhorar o ano, o blog da feminazi fascista @lolaescreva está caindo. Viva! https://t.co/eexRDVWKqm",1.0
É preciso travar a islamização da Europa... https://t.co/yQqKWiKNNs,1.0
"E @pvedova tentou fazer do fracassado protesto de imigrantes um sucesso, enqto @RedeGlobo 'esqueceu' dos protesto anti-desarmamento ontem.",0.0
E qual mulher tem força pra administrar um país?! Uma creche no máximo https://t.co/IROu8QAdcq,0.0
"E qual o problema??!? Contrato quem eu quiser, oras! https://t.co/hRykXNkvik",0.0
"E quanto não poupará isso em danos sociais e em apoios a subsídio-dependentes?
Força @realDonaldTrump https://t.co/jauLX1SMq4",0.0
"E quem apoiou o governo MAIS CORRUPTO DA HISTÓRIA DESSE PAÍS não é idiota é inútil?? 
Parabéns @RachelSherazade po _ https://t.co/lqxvKfK9e8",0.0
E quem não gosta de comparar preços no mercado é sapatão?,1.0
era obvio que o estadio do palmeiras tambem ia cair,1.0
"É reconfortante saber que o Banco de Portugal, mesmo já não fabricando moeda há 15 anos, continua a contratar...",0.0
@EricksonEriie tens razão concordo totalmente acho que dos 0 aos 5 os putos estão preocupados em saber as cores os números e não tipos de,0.0
"É ridiculo acharem gays e fufas diferentes de todo o resto, são pessoas normais mas com gostos diferentes! Deixem-se disso!",0.0
"'Erro de percepção mútuo', ou mentira constante?
Dão tantas vezes o dito por não dito.
https://t.co/Avkb0G8bmz",0.0
Es a favor da vinda dos refugiados? —_ Por um lado sim por outro não https://t.co/NkBUplCeDI,0.0
#EscolaSemPartido.  Só não vê quem é ESQUERDOPATA.. https://t.co/reUZ58586t,1.0
"Escudo acabou há 15 anos mas, p/ garantir uma boa regulação do sist bancário, o Banco Portugal optou por manter os quase 2 mil funcionários",0.0
Escutando músicas sapatão,1.0
E se fosse o contrário? Sua racista! @lxcarvalho https://t.co/4Ci6dVlc0U,1.0
"E se o Centeno acatasse o conselho do CDS, demitindo-se irrevogavelmente, para poder regressar como Vice-Primeiro-Ministro?...",0.0
"É sério eu não sei o que é pior na minha vida vey 
Ser pobre ou ser pobre gorda e feia??!!",1.0
É sério que a @mariadorosario vai chamar a Polícia Federal @BolsonaroSP ?? https://t.co/B1vo0QChKL,0.0
E se você não tivesse que escolher entre abolicionismo e feminismo? –  Empório do Direito https://t.co/Eyw2VOCEzV,0.0
Es gorda e feia —_ Obrigada  https://t.co/biNf3mq69u,1.0
"É SÓ MANDAR UMA SONDA PRA ESSES 3 PLANETAS:
SE NÃO ACHAR PSOL, FUNK, MACONHERO E IUTUBER 
TEM VIDA INTELIGENTE SIM https://t.co/UarqovoMKE",1.0
"É só não roubar, não estuprar, não cometer latrocínio que não vai pra lá. É simples. Que se matem mesmo, sem dó nem _ https://t.co/52tP3GGnOx",1.0
Especialistas discutem influência de ciência e religião na psicologia cristã https://t.co/qzO95pAMKA,0.0
esperar oq do cara que defende @jeanwyllys_real https://t.co/ojJQ4G8J1l,0.0
"Espero os maiores sucessos deste encontro!
@realDonaldTrump 
#PNR https://t.co/gfJbB8rPhi",0.0
"Espero que não peçam ao Michael J Fox para bater palmas ao vencedor, senão nunca mais saímos daqui hoje
#Oscars",0.0
Espero que não seja o dia em que os 'refugiados' comecem também aqui sua sharia. https://t.co/UHswA3hGQN,1.0
espero que no fim da vida tenha uns brindes pra quem não se matou,0.0
Espero que o Quartel dos Bombeiros de Cascais tenha espaço suficiente para acolher o julgamento de todos os arguidos da Operação Marquês...,0.0
"Espero que tenham gostado da nomeação do Juíz Neil Gorsuch para a Corte Suprema. Ele é um homem bom e brilhante, respeitado por todos.",0.0
"Espírito Santo está mostrando q acabar c polícia dá certo sim! 
Ou, como diria @marcelofreixo , é só iluminar a cidade! #sqn #ESpedesocorro",0.0
"Esporte!
Galo da Vila vence o Rio Branco e segue firme na ponta da tabela do #Capixabão. Detalhes no #ESTV1, ao meio-dia.",0.0
'ESPORTE' PRA QUEM NUNCA INTRODUZIU A LÍNGUA EM UMA XEXÉQUINHA #JoaquinResponde https://t.co/gPhsxqM9gu,0.0
"ESQUECI DE FAZER O CADASTRO DA SARAIVA P GANHAR  DESCONTO, SOU A MULHER MAIS BURRA DO BRASIL",0.0
